anime_id,counts
33161,0.016420945602440264
962,0.02747839349262837
1519,0.2474580579562786
2167,0.5521352313167259
16706,0.14572953736654803
5681,0.24733096085409254
3901,0.13337569903406202
6467,0.02458057956278597
10271,0.04905948144382308
22507,0.016420945602440264
3701,0.0269954245043213
19123,0.017056431113370615
33255,0.0
372,0.08657854600915099
265,0.05655821047280122
25681,0.06764107778342654
4722,0.14880528723945094
24277,0.040137264870360956
239,0.06601423487544485
512,0.199288256227758
4477,0.09163701067615658
15323,0.029486527707168277
31174,0.02099644128113879
23327,0.04496695475343162
5365,0.046441281138790036
3702,0.12145399084900864
3167,0.08993390950686324
7465,0.06217590238942552
7054,0.39123029994916114
1257,0.032867310625317746
23283,0.2552618200305033
2025,0.39631418403660396
235,0.0
1364,0.03408744280630402
18689,0.04016268429079817
22043,0.0597864768683274
31988,0.0
20899,0.08881545500762583
1453,0.011133706151499745
23623,0.037493645144890696
1559,0.14372140315200813
1382,0.004346720894763599
23289,0.2332994407727504
18,0.048576512455516016
4814,0.121021860701576
16662,0.06309100152516522
12031,0.028037620742247076
8129,0.10785460091509913
14513,0.2518301982714794
2581,0.13207930859176412
30015,0.1025419420437214
6171,0.039044229791560754
1827,0.07740213523131673
25013,0.1298932384341637
1367,0.031240467717336046
27833,0.05719369598373157
26213,0.02458057956278597
1974,0.010676156583629894
8425,0.1795627859684799
12069,0.024478901881037112
185,0.06860701576004068
18679,0.35205897305541434
2034,0.25200813421453994
437,0.11334519572953737
721,0.05338078291814947
12477,0.06982714794102694
4938,0.05193187595322827
2402,0.003940010167768175
6702,0.31377732587697
1566,0.060116929334011186
31741,0.03238434163701068
440,0.04031520081342145
4107,0.08146924250127097
1506,0.02836807320793086
2759,0.23129130655821048
72,0.2347483477376716
3016,0.00945602440264362
3783,0.14105236400610066
3927,0.10607524148449415
11597,0.25538891713268935
28025,0.08324860193187596
24833,0.16372648703609557
29893,0.003050330452465684
27663,0.027961362480935434
1482,0.22653787493645144
3371,0.00523640061006609
25313,0.01021860701576004
1430,0.04031520081342145
33051,0.0
7720,0.022877478393492627
1914,0.02043721403152008
20371,0.01809862735129639
15039,0.0693695983731571
2164,0.04552618200305033
237,0.19956786985256736
2449,0.021276054905948145
10643,0.013014743263853584
17739,0.004829689883070666
135,0.060955770208439244
6045,0.29326385358413826
16001,0.12414844941535333
6211,0.09743263853584139
232,0.19044229791560752
4789,0.0929588205388917
16918,0.09644128113879004
16,0.09888154550076259
1486,0.02018301982714794
24997,0.021962379257752924
32902,0.0
8063,0.04410269445856634
25879,0.060116929334011186
889,0.31878495170310117
21419,0.01034570411794611
2952,0.11026944585663447
934,0.3279359430604982
12189,0.2674885612608033
731,0.042831723436705646
1530,0.18472292831723436
9656,0.20002541942043722
20507,0.38307066598881545
31149,0.004651753940010168
4918,0.0501779359430605
14075,0.19140823589222167
4772,0.011565836298932384
781,0.03718861209964413
1363,0.034341637010676156
223,0.3588459583121505
2004,0.0036858159633960347
25649,0.024478901881037112
153,0.04707676664972039
5029,0.013091001525165227
302,0.011133706151499745
8740,0.047000508388408746
5682,0.12130147432638536
21647,0.051220132180986276
16049,0.11471784443314692
1065,0.008668022369089985
18179,0.06474326385358414
47,0.24778851042196237
4901,0.10762582613116421
23199,0.13833248601931877
32122,0.005617691916624301
30415,0.005770208439247585
851,0.004041687849517031
10049,0.08144382308083375
1943,0.1737163192679207
4053,0.027707168276563294
846,0.12440264361972547
9926,0.10991357397051348
31173,0.04349262836807321
4059,0.23899339095068634
589,0.01128622267412303
15059,0.02333502796136248
7791,0.24232333502796136
17265,0.2843670564311134
20815,0.010752414844941535
535,0.057346212506354854
2563,0.019064565327910524
9963,0.02074224707676665
32551,0.014209456024402644
2951,0.04173868835790544
2762,0.005058464667005593
14713,0.16420945602440265
14807,0.030503304524656837
81,0.03784951703101169
9204,0.004346720894763599
31098,0.026512455516014236
1023,0.05038129130655821
33253,0.0
24921,0.005719369598373157
1471,0.007702084392475852
27831,0.08703609557702084
2924,0.1469242501270971
4672,0.054321301474326386
2448,0.015785460091509912
3907,0.004117946110828673
186,0.058540925266903916
10080,0.2347483477376716
30885,0.022292831723436705
21469,0.004117946110828673
9941,0.08500254194204372
14813,0.3018810371123538
6421,0.07234367056431114
21855,0.09433146924250127
11739,0.04509405185561769
2159,0.039679715302491106
28297,0.10655821047280122
29831,0.000788002033553635
2154,0.04140823589222166
6505,0.015022877478393492
861,0.1391713268937468
1689,0.3635993899339095
34103,0.020894763599389934
3665,0.004422979156075242
9996,0.00157600406710727
7711,0.11469242501270971
77,0.051626842907981696
401,0.07460599898322318
32093,0.04313675648195221
12113,0.07145399084900864
7338,0.1579816980172852
32613,2.541942043721403e-05
3014,0.0143111337061515
645,0.01891204880528724
11135,0.017386883579054397
5781,0.06403152008134215
13767,0.007549567869852568
5678,0.06715810879511946
6774,0.023055414336553125
1089,0.02201321809862735
25161,0.035409252669039146
995,0.03449415353329944
2752,0.029664463650228776
15,0.061616675139806815
122,0.05345704117946111
29095,0.07874936451448906
1594,0.0807829181494662
3092,0.1525673614641586
10721,0.1101423487544484
16395,0.013573970513472294
3588,0.502262328418912
4106,0.08012201321809863
387,0.09313675648195222
16916,0.0512709710218607
1088,0.035383833248601934
10620,0.5548042704626335
2143,0.006253177427554652
6582,0.0035841382816471784
2158,0.02458057956278597
22319,0.4613624809354347
11113,0.04237417386883579
6586,0.0298932384341637
66,0.17036095577020843
8142,0.04735638027452974
6438,0.01260803253685816
33032,0.006253177427554652
227,0.33431621759023894
73,0.20584646670055923
4898,0.39611082867310626
19111,0.0706405693950178
7222,0.01908998474834774
22097,0.029334011184544994
15689,0.17437722419928825
957,0.039552618200305034
24,0.18182511438739196
33286,0.0
849,0.4769700050838841
2623,0.0038891713268937467
268,0.14051855617691916
29093,0.06530249110320285
427,0.043746822572445346
4280,0.13289273004575497
18429,0.009023894255210982
17549,0.08304524656837824
26123,2.541942043721403e-05
28,0.04189120488052872
9513,0.1492374173868836
14353,0.10022877478393492
8408,0.13543467208947635
13331,0.08329944077275038
4985,0.022343670564311132
29803,0.1639552618200305
22,0.06893746822572445
2618,0.0038891713268937467
793,0.060116929334011186
30279,0.02666497203863752
28755,0.04161159125571937
10029,0.04994916115912557
2035,0.011972547025927809
790,0.19664463650228775
9289,0.11438739196746314
15809,0.36527707168276563
27989,0.07811387900355872
5630,0.2711489578037621
2829,0.006481952211489578
30831,0.1376715810879512
416,0.09211997966446366
85,0.026436197254702594
30240,0.13945094051855617
1254,0.07234367056431114
2605,0.15460091509913573
4163,0.04735638027452974
3228,0.07801220132180986
1485,0.0063294356888662934
6351,0.2010930350788002
13119,0.003965429588205389
3782,0.15058464667005592
3572,0.09407727503812913
8310,0.013472292831723437
114,0.05221148957803762
11813,0.016420945602440264
658,0.0402135231316726
10012,0.06245551601423487
32370,0.025622775800711744
22961,0.040747330960854096
22777,0.02219115404168785
29787,0.018378240976105745
7062,0.016039654295882055
11887,0.23070665988815456
9088,0.0037112353838332484
12815,0.010523640061006609
12017,0.008668022369089985
6377,0.0476359938993391
1470,0.013879003558718862
780,0.03665480427046263
27633,0.04517031011692933
2321,0.006456532791052364
17273,0.0056939501779359435
429,0.01507371631926792
18661,0.028520589730554144
14349,0.10231316725978648
1729,0.013904422979156075
31973,0.007727503812913066
17949,0.01034570411794611
996,0.07180986273512964
9465,0.06243009659379766
14175,0.0300711743772242
11239,0.01034570411794611
967,0.01985256736146416
1695,0.004194204372140315
339,0.15513472292831723
7724,0.20864260294865278
2753,0.0019572953736654805
8516,0.2012455516014235
779,0.04135739705134723
1366,0.029334011184544994
19319,0.023131672597864767
15195,0.023614641586171835
187,0.051601423487544484
30311,0.002618200305033045
597,0.12600406710726997
400,0.08014743263853584
18245,0.05927808845958312
10521,0.1266395526182003
28907,0.16784443314692424
31637,0.11100660904931367
1571,0.11954753431621759
267,0.08449415353329943
253,0.01997966446365023
22673,0.013955261820030504
4080,0.0170310116929334
27947,0.005083884087442806
12917,0.0008642602948652771
3750,0.0114133197763091
569,0.015149974580579562
6007,0.1028978139298424
1253,0.02913065582104728
15771,0.027885104219623792
397,0.01695475343162176
949,0.041637010676156584
11001,0.007092018301982715
17909,0.04133197763091002
21185,0.04476359938993391
9724,0.05973563802745297
6768,0.020564311133706152
4872,0.04605998983223183
12413,0.11331977630910016
2076,0.0019318759532282665
31251,0.030681240467717336
5485,0.004677173360447382
5005,0.007295373665480427
890,0.005770208439247585
269,0.3265124555160142
14741,0.35282155566853074
1472,0.006481952211489578
33028,0.02747839349262837
7304,0.005490594814438231
8609,0.009659379766141332
6033,0.1039908490086426
8479,0.05439755973563803
254,0.01260803253685816
8525,0.29972038637519066
19703,0.03614641586171835
25517,0.022140315200813422
31764,0.04135739705134723
27775,0.11644636502287747
21339,0.055770208439247584
2104,0.14941535332994407
24893,0.0442043721403152
2150,0.011489578037620742
12445,0.15785460091509915
543,0.09832231825114388
23225,0.02117437722419929
9252,0.06464158617183528
12893,0.052567361464158614
1505,0.027325876970005086
4447,0.025571936959837317
317,0.24372140315200813
22265,0.11481952211489578
13117,0.005871886120996441
9563,0.009888154550076259
16904,0.06771733604473817
97,0.09656837824097611
20517,0.017793594306049824
2273,0.05190645653279105
1735,0.0
20159,0.10264361972547026
12403,0.07819013726487035
7044,0.020462633451957295
31646,0.0
32998,0.046390442297915606
30123,0.08401118454499237
31339,2.541942043721403e-05
2890,0.17241992882562276
468,0.10427046263345195
29755,0.0029486527707168276
25303,0.021148957803762074
24471,0.0028723945094051855
516,0.008668022369089985
1425,0.007092018301982715
5310,0.024046771733604474
93,0.11164209456024403
8038,0.02938485002541942
322,0.10401626842907982
6154,0.005541433655312659
7588,0.02559735638027453
10083,0.04717844433146924
1172,0.047432638535841384
31711,0.014158617183528215
2265,0.010066090493136757
23249,0.002999491611591256
202,0.1595831215048297
30370,0.0
9919,0.5389933909506863
1818,0.31148957803762073
34036,0.00012709710218607016
10090,0.004041687849517031
17895,0.19809354346720895
1824,0.014158617183528215
4192,0.07674123029994916
10357,0.05188103711235384
30745,0.004372140315200813
19489,0.03673106253177427
4472,0.1293594306049822
19613,0.0056939501779359435
5530,0.1922216573462125
6591,0.009989832231825115
10218,0.08342653787493645
388,0.00971021860701576
28999,0.18942552109811897
1473,0.006278596847991866
1379,0.027452974072191154
23293,0.004321301474326385
1910,0.002440264361972547
33221,0.0015505846466700559
18897,0.26276054905948143
31592,0.002923233350279614
31380,0.0006354855109303507
28677,0.1298678190137265
7193,0.05541433655312659
1961,0.011464158617183529
21405,0.14110320284697508
6024,0.012201321809862735
2761,0.0021098118962887646
1491,0.003838332486019319
106,0.024351804778851044
5835,0.02704626334519573
3604,0.019954245043213015
11237,0.008210472801220132
2828,0.002694458566344687
4087,0.05076258261311642
28881,0.0029486527707168276
21473,0.019903406202338585
582,0.0033045246568378242
8311,0.036527707168276566
21995,0.1722928317234367
532,0.09654295882053889
552,0.23881545500762583
13629,0.0068632435180477885
7645,0.007346212506354855
249,0.23711235383833248
4886,0.015404168784951704
451,0.0780630401626843
9734,0.06293848500254194
433,0.10876970005083884
6115,0.020462633451957295
80,0.04351804778851042
1092,0.013167259786476869
20767,0.07079308591764108
10119,0.04458566344687341
1921,0.006176919166243009
1562,0.11380274529740722
11111,0.5116929334011184
32863,0.0006354855109303507
11737,0.10536349771225216
28249,0.07882562277580071
13535,0.1110320284697509
1520,0.0059481443823080835
28121,0.23634977122521605
30191,0.010396542958820539
10497,0.014006100660904932
6862,0.10437214031520081
251,0.04245043213014743
18153,0.28347737671581086
875,0.024631418403660395
795,0.005617691916624301
33994,0.0
18397,0.09140823589222166
29830,0.0009913573970513473
16870,0.06771733604473817
479,0.05556685307574987
15197,0.05241484494153533
32189,0.029206914082358922
31859,0.11568378240976106
15451,0.23647686832740214
33446,0.00022877478393492628
570,0.05965937976614133
5680,0.4083375699034062
2175,0.023792577529232334
1887,0.29354346720894764
90,0.10223690899847483
91,0.0382308083375699
2594,0.02092018301982715
210,0.0835027961362481
1007,0.023131672597864767
19775,0.0885866802236909
534,0.08629893238434164
9790,0.08035078800203356
2582,0.004575495678698526
407,0.015378749364514489
6213,0.206532791052364
1000,0.007142857142857143
1375,0.005871886120996441
8514,0.06914082358922216
951,0.0037874936451448905
12117,0.01695475343162176
2508,0.07521606507371632
19115,0.00643111337061515
6904,0.019522114895780377
22125,0.0188357905439756
4454,0.011769191662430097
32547,0.004016268429079817
15959,0.011489578037620742
16239,0.026817488561260802
31772,0.03256227758007117
396,0.02043721403152008
8407,0.16779359430604981
20057,0.08032536858159633
9074,0.08695983731570921
7305,0.0037112353838332484
226,0.6991865785460092
644,0.030910015251652264
2405,0.0019318759532282665
15117,0.08619725470259278
10460,0.06474326385358414
6050,0.011108286731062532
444,0.017107269954245042
82,0.025292323335027962
15315,0.19214539908490086
30347,0.0257244534824606
31704,0.07768174885612608
1699,0.08101169293340112
517,0.06499745805795627
29829,0.0013218098627351296
30868,0.009532282663955262
22199,0.3264361972547026
14941,0.02226741230299949
978,0.004372140315200813
2994,0.09883070665988815
14735,0.012836807320793085
10350,0.01337061514997458
20431,0.03243518047788511
15487,0.03734112862226741
1462,0.03240976105744789
13667,0.10482968988307066
28927,0.11847991865785461
398,0.013523131672597865
20847,0.08256227758007118
2451,0.004499237417386883
8937,0.19031520081342146
12883,0.06662430096593798
30413,0.004804270462633452
30902,0.013599389933909507
6347,0.3085155058464667
3841,0.02724961870869344
8086,0.11746314184036603
9982,0.08556176919166243
1888,0.02112353838332486
33082,0.011947127605490595
1096,0.012836807320793085
14407,0.038535841382816474
1719,0.0683019827147941
290,0.024809354346720894
154,0.19862735129639045
11757,0.7774021352313167
5074,0.03309608540925267
31733,0.011209964412811389
1690,0.04862735129639044
4177,0.07643619725470259
10092,0.057371631926792066
9785,0.001525165226232842
985,0.07216573462125063
18055,0.03215556685307575
6984,0.012658871377732587
27991,0.05775292323335028
21659,0.08004575495678698
3545,0.0019572953736654805
474,0.027122521606507372
1211,0.010523640061006609
9510,0.03449415353329944
5751,0.010777834265378749
3515,0.02610574478901881
13663,0.12056431113370615
13851,0.03510421962379258
6956,0.178978139298424
9441,0.02198779867819014
233,0.011464158617183529
2397,0.055287239450940516
345,0.016115912557193697
71,0.2921962379257753
10793,0.370310116929334
9760,0.06926792069140823
160,0.037493645144890696
3713,0.05096593797661413
2593,0.18027452974072192
2454,0.005083884087442806
32380,0.031011692933401117
33263,0.0
13203,0.016115912557193697
2963,0.10859176410777835
87,0.022928317234367057
20,0.6589984748347738
31953,0.03978139298423996
28069,0.03294356888662939
1002,0.036858159633960344
9471,0.0898576512455516
150,0.1905439755973564
60,0.15910015251652262
19671,0.028978139298423997
120,0.28291814946619215
74,0.05749872902897814
30364,0.002211489578037621
8426,0.035282155566853074
33209,0.00043213014743263855
2547,0.00838840874428063
22101,0.0760803253685816
182,0.08861209964412811
21867,0.0028978139298423996
28979,0.03670564311133706
16011,0.12264870360955771
22819,0.0017793594306049821
9062,0.06642094560244026
477,0.04725470259278088
6772,0.07653787493645145
2450,0.003126588713777326
5177,0.07928317234367056
2229,0.00920183019827148
6927,0.017488561260803254
4811,0.01644636502287748
13403,0.05604982206405694
228,0.1433146924250127
30952,0.0012201321809862736
24135,0.015378749364514489
8795,0.1481952211489578
12021,0.008540925266903915
17249,0.001601423487544484
1011,0.013599389933909507
18119,0.07508896797153025
2787,0.21972547025927808
6046,0.033146924250127094
9000,0.02508896797153025
10717,0.023462125063548552
31580,0.06997966446365023
31483,0.012531774275546517
531,0.05355871886120996
4596,0.023131672597864767
1015,0.08609557702084393
4725,0.13601931875953227
6637,0.10040671072699542
255,0.010320284697508897
10790,0.19430604982206406
23385,0.042679206914082356
1418,0.005134722928317234
14511,0.02981698017285206
10389,0.024377224199288255
7592,0.11225216065073716
31289,0.011870869344178952
32729,0.055821047280122015
2112,0.029969496695475342
208,0.057473309608540926
30296,0.10991357397051348
1008,0.015810879511947127
65,0.10188103711235384
2499,0.009913573970513472
3470,0.18797661413319777
540,0.023792577529232334
26,0.0413065582104728
1293,0.0073970513472292835
856,0.08065582104728013
9201,0.04885612608032537
2214,0.005083884087442806
32108,0.02491103202846975
123,0.061642094560244026
488,0.043848500254194206
3603,0.0037620742247076767
32268,0.02043721403152008
7270,0.006049822064056939
1376,0.0034316217590238942
464,0.05859176410777834
9745,0.020818505338078292
21843,0.09883070665988815
539,0.03401118454499238
14227,0.3337061514997458
11319,0.1844178952719878
24151,0.041077783426537874
997,0.04595831215048297
24913,0.02023385866802237
31478,0.07574987290289781
28479,0.006100660904931368
2471,0.008845958312150484
240,0.10930350788002034
1301,0.006914082358922217
18619,0.014921199796644637
9065,0.05396542958820539
5060,0.12018301982714794
3731,0.149644128113879
1412,0.027122521606507372
20785,0.19356888662938485
2985,0.03965429588205389
1483,0.003914590747330961
10161,0.16110828673106253
462,0.06301474326385359
5507,0.06842907981698017
6444,0.05772750381291306
10715,0.024707676664972037
95,0.012430096593797662
8247,0.12547025927808847
20031,0.1302491103202847
7471,0.003863751906456533
986,0.07798678190137265
28669,0.0022369089984748346
2026,0.11174377224199289
450,0.08662938485002541
32491,0.021352313167259787
6624,0.022648703609557702
3466,0.020843924758515507
15439,0.012760549059481444
19669,0.029664463650228776
25015,0.02882562277580071
331,0.0029486527707168276
33338,0.010320284697508897
23777,0.006786985256736147
10278,0.0512709710218607
2557,0.002999491611591256
1830,0.01682765632943569
24405,0.023665480427046262
4416,0.0010676156583629894
740,0.10660904931367565
2213,0.008439247585155059
371,0.0842399593289273
7303,0.0028723945094051855
430,0.28350279613624807
1813,0.057600406710727
16528,0.0476359938993391
9288,0.003228266395526182
6372,0.13035078800203356
17,0.01652262328418912
3931,0.014107778342653787
24439,0.1104982206405694
23441,0.020716827656329435
1915,0.03937468225724453
323,0.11202338586680223
2313,0.0073970513472292835
584,0.04702592780884596
24543,0.009049313675648195
6634,0.045983731570920186
355,0.3037620742247077
30549,0.004092526690391459
1279,0.005871886120996441
10033,0.0188357905439756
11531,0.02750381291306558
966,0.0
25341,0.00340620233858668
10534,0.0013218098627351296
32979,0.0
132,0.06926792069140823
14467,0.25538891713268935
8532,0.027020843924758516
1606,0.06042196237925775
9136,0.064133197763091
2227,0.003202846975088968
7627,0.05236400610066091
32485,0.021708185053380784
6773,0.11733604473817998
1650,0.00472801220132181
2558,0.0030249110320284696
1840,0.3052618200305033
33513,5.083884087442806e-05
2724,0.007041179461108287
905,0.0884087442806304
32915,0.004092526690391459
1395,0.0006609049313675648
10471,0.000788002033553635
5231,0.026944585663446874
5204,0.11316725978647686
12487,0.045882053889171326
324,0.009633960345704119
709,0.009532282663955262
21755,0.003329944077275038
32668,0.019827147941026944
1034,0.014921199796644637
33157,0.0
23701,0.017615658362989325
10716,0.023868835790543975
1924,0.0027707168276563296
33350,0.0001525165226232842
3090,0.02773258769700051
7647,0.14570411794611082
530,0.18019827147941028
3785,0.1260549059481444
7902,0.03045246568378241
1281,0.032257244534824606
24765,0.07961362480935434
129,0.028978139298423997
7661,0.035510930350788
31997,0.0006354855109303507
24703,0.11718352821555668
10999,0.004016268429079817
6116,0.0003050330452465684
16762,0.14753431621759025
18849,0.011997966446365024
10500,0.011337061514997459
14123,0.009862735129639044
10573,0.005719369598373157
8675,0.2003812913065582
1557,0.029740721911540417
14289,0.22648703609557702
11743,0.0570665988815455
30458,0.04097610574478902
29854,0.04560244026436197
11433,0.15574478901881036
31821,0.032689374682257244
14967,0.23362989323843417
12049,0.0907727503812913
6152,0.008032536858159633
1393,0.000788002033553635
19191,0.023157092018301982
11617,0.36954753431621756
10935,0.00340620233858668
914,0.0056939501779359435
24781,0.012175902389425522
21327,0.11352313167259787
10568,0.10874428063040163
1087,0.009633960345704119
33605,0.00027961362480935433
15051,0.10927808845958312
11933,0.1269700050838841
23301,0.0052872394509405184
5493,0.00920183019827148
23775,0.01614133197763091
9751,0.02308083375699034
969,0.09926283680732079
32681,0.025241484494153532
2202,0.004168784951703101
7762,0.010066090493136757
10495,0.11560752414844941
880,0.058540925266903916
15061,0.0015505846466700559
857,0.2151753940010168
110,0.00826131164209456
23251,0.06143873919674631
587,0.07829181494661921
12725,0.0028469750889679717
11013,0.19489069649211999
452,0.08111337061514998
1579,0.07297915607524148
32869,0.0021606507371631925
6793,0.07163192679206914
6172,0.014667005592272497
21105,0.07234367056431114
194,0.030223690899847482
3001,0.042602948652770714
8190,0.022165734621250637
23277,0.10160142348754449
2498,0.010269445856634469
25729,0.0016522623284189121
4654,0.2886120996441281
18139,0.06405693950177936
16005,0.0559735638027453
32015,0.0
22147,0.1688103711235384
1946,0.010752414844941535
67,0.09290798169801728
32365,0.009354346720894764
14345,0.30711743772241995
11359,0.021098118962887647
428,0.014870360955770209
4188,0.017234367056431114
340,0.013014743263853584
10588,0.11459074733096085
5958,0.22280122013218098
14669,0.018759532282663954
1478,0.003228266395526182
8331,0.008337569903406202
455,0.00876970005083884
18507,0.23601931875953228
27411,0.007473309608540925
17729,0.12302999491611591
26023,0.014107778342653787
21075,0.003050330452465684
8217,0.0021098118962887646
617,0.07763091001525166
31798,0.0887900355871886
8841,0.3059735638027453
9396,0.01494661921708185
11371,0.028444331469242502
32542,0.06855617691916624
5306,0.0188357905439756
2268,0.009227249618708694
177,0.1389171326893747
22729,0.19679715302491102
4835,0.18228266395526183
8888,0.08520589730554143
5348,0.010193187595322827
9786,0.0012963904422979157
25687,0.044306049822064056
31552,0.005998983223182512
14131,0.08009659379766142
2002,0.05879511947127605
145,0.078266395526182
5290,0.002440264361972547
250,0.03301982714794103
23321,0.14644128113879004
2743,0.00643111337061515
3626,0.007244534824605999
10020,0.14247585155058465
1873,0.002135231316725979
528,0.1672343670564311
2562,0.015175394001016777
1861,0.010396542958820539
8995,0.01034570411794611
17437,0.009354346720894764
32673,0.0
1985,0.005210981189628877
304,0.04664463650228775
12291,0.10571936959837315
1488,0.004346720894763599
4182,0.12432638535841382
9839,0.001677681748856126
874,0.12513980681240466
2673,0.0013980681240467717
31376,0.04145907473309608
1251,0.017996949669547534
32215,0.010549059481443824
2012,0.005388917132689374
2848,0.006914082358922217
15813,0.006227758007117438
5162,0.055719369598373154
13245,0.0037366548042704626
3673,0.016319267920691407
21667,0.02168276563294357
3848,0.04555160142348755
26243,0.20541433655312658
5419,0.008998474834773767
46,0.04966954753431622
16241,0.02384341637010676
2198,0.02541942043721403
1239,0.0777071682765633
2768,0.02389425521098119
2514,0.012531774275546517
1394,0.0005846466700559227
17187,0.029334011184544994
11663,0.006761565836298933
270,0.35826131164209457
1356,0.009354346720894764
6553,0.022674123029994917
1567,0.006964921199796644
15437,0.06698017285205897
13655,0.08962887646161667
